CryoSleep,HomePlanet_Earth,HomePlanet_Europa,Cabin_deck_B,Cabin_deck_C,Cabin_side_P,RoomService,Spa,VRDeck,spending_Categ_Low,spending_Categ_Medium,spending_Categ_High,Transported
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,612.0,20.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,865.0,0.0,35.0,False,True,False,False
False,False,False,False,False,True,928.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,4.0,1178.0,428.0,False,True,False,False
False,True,False,False,False,True,0.0,146.0,4.0,False,True,False,True
False,True,False,False,False,True,0.0,1.0,1.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,5183.0,170.0,False,False,True,False
False,False,True,True,False,True,0.0,0.0,4.0,False,False,True,True
False,True,False,False,False,False,0.0,9.0,299.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,9.0,943.0,False,True,False,False
False,False,False,False,False,True,0.0,144.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,1619.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,275.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,5.0,665.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,615.0,False,True,False,False
False,False,True,True,False,False,0.0,3348.0,55.0,False,False,True,False
False,False,True,False,True,False,172.0,4303.0,246.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,513.0,82.0,0.0,False,True,False,True
False,False,True,False,False,True,0.0,0.0,481.0,False,True,False,False
False,False,False,False,False,False,10.0,471.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1821.0,29.0,0.0,False,True,False,False
False,False,False,False,False,False,1246.0,0.0,0.0,False,True,False,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,0.0,401.0,752.0,False,False,True,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,323.0,0.0,False,False,True,True
False,False,True,False,False,False,0.0,59.0,122.0,False,False,True,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,113.0,0.0,2376.0,False,False,True,False
False,True,False,False,False,True,1445.0,2.0,73.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,62.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,39.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,156.0,False,True,False,False
False,True,False,False,False,False,553.0,0.0,6.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1172.0,0.0,4.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,3427.0,6595.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,20.0,557.0,0.0,False,True,False,False
False,False,True,True,False,True,98.0,5732.0,1902.0,False,False,True,False
False,False,True,True,False,True,3573.0,641.0,25.0,False,False,True,False
False,True,False,False,False,True,0.0,320.0,352.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,5.0,False,True,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,9.0,4987.0,False,False,True,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1471.0,45.0,16.0,False,True,False,False
False,True,False,False,False,True,9.0,0.0,878.0,False,True,False,False
False,True,False,False,False,True,59.0,681.0,0.0,False,True,False,False
False,True,False,False,False,False,930.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,16.0,3.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,1.0,False,True,False,True
False,False,False,False,False,False,666.0,252.0,1.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,13.0,762.0,0.0,False,True,False,True
False,True,False,False,False,False,126.0,445.0,12.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,764.0,0.0,False,False,True,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,2525.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,1.0,19.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,79.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1440.0,32.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,442.0,0.0,False,True,False,False
False,False,False,False,False,True,840.0,21.0,0.0,False,True,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,1354.0,3695.0,False,False,True,False
False,False,False,False,False,True,697.0,0.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,1908.0,1.0,4.0,False,True,False,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,True
False,False,True,False,True,False,530.0,146.0,872.0,False,False,True,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,1814.0,1568.0,False,False,True,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,1911.0,854.0,0.0,False,True,False,False
False,True,False,False,False,True,14.0,54.0,0.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,110.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,105.0,0.0,False,True,False,False
False,True,False,False,False,False,53.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,183.0,4.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,2648.0,0.0,0.0,False,False,True,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,5.0,0.0,1042.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,234.0,0.0,1.0,False,True,False,False
False,True,False,False,False,True,801.0,1.0,973.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,43.0,1.0,2005.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,False,0.0,670.0,113.0,False,True,False,False
False,False,False,False,False,True,21.0,422.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1252.0,124.0,6.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,9.0,793.0,False,False,True,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,747.0,False,True,False,False
False,False,True,False,True,True,27.0,881.0,9568.0,False,False,True,False
False,False,True,False,True,True,434.0,0.0,892.0,False,False,True,False
False,False,True,False,True,True,4.0,1852.0,0.0,False,False,True,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,149.0,0.0,109.0,False,True,False,False
False,True,False,False,False,True,0.0,502.0,5.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,49.0,0.0,False,True,False,True
False,True,False,False,False,True,1.0,0.0,388.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,103.0,1197.0,1.0,False,True,False,True
False,True,False,False,False,True,0.0,1018.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,629.0,150.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,140.0,383.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,False,614.0,11.0,319.0,False,True,False,False
False,True,False,False,False,True,0.0,339.0,359.0,False,True,False,False
False,True,False,False,False,True,0.0,675.0,0.0,False,True,False,False
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,25.0,0.0,False,True,False,True
False,True,False,False,False,False,2.0,1958.0,19.0,False,True,False,False
False,False,True,False,True,False,0.0,118.0,972.0,False,False,True,True
False,False,True,False,True,False,0.0,1517.0,575.0,False,False,True,True
False,False,True,False,True,False,0.0,2210.0,2.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1019.0,0.0,0.0,False,True,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,1724.0,1.0,0.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,105.0,0.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,237.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,768.0,3.0,False,True,False,False
False,True,False,False,False,False,0.0,17.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,140.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,20.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,True,False,True,True,0.0,1360.0,722.0,False,False,True,False
False,True,False,False,False,True,86.0,49.0,39.0,False,True,False,True
False,False,True,False,False,False,0.0,4507.0,5689.0,False,False,True,False
